id;zone1_id;zone2_id;euclidean_distance
199712;154;138;169.0
199713;154;139;211.0
199714;154;140;157.0
199715;154;141;164.0
199716;154;142;173.0
199717;154;143;178.0
199718;154;144;182.0
199719;154;145;196.0
199720;154;146;205.0
199721;154;147;211.0
199722;154;148;220.0
199723;154;149;250.0
199724;154;150;69.0
199725;154;151;55.0
199726;154;152;53.0
199727;154;153;36.0
199728;154;155;37.0
199729;154;156;45.0
199730;154;157;31.0
199731;154;158;32.0
199732;154;159;24.0
199733;154;160;19.0
199734;154;161;19.0
199735;154;162;14.0
199736;154;163;22.0
199737;154;164;27.0
199738;154;165;32.0
199739;154;166;39.0
199740;154;167;46.0
199741;154;168;68.0
199742;154;169;68.0
199743;154;170;97.0
199744;154;171;96.0
199745;154;172;94.0
199746;154;173;76.0
199747;154;174;80.0
199748;154;175;45.0
199749;154;176;46.0
199750;154;177;57.0
199751;154;178;61.0
199752;154;179;62.0
199753;154;180;53.0
199754;154;181;81.0
199755;154;182;86.0
199756;154;183;102.0
199757;154;184;115.0
199758;154;185;92.0
199759;154;186;80.0
199760;154;187;64.0
199761;154;188;71.0
199762;154;189;33.0
199763;154;190;65.0
199764;154;191;45.0
199765;154;192;73.0
199766;155;79;75.0
199767;155;80;44.0
199768;155;81;87.0
199769;155;82;80.0
199770;155;83;87.0
199771;155;84;59.0
199772;155;85;61.0
199773;155;86;61.0
199774;155;87;50.0
199775;155;88;39.0
199776;155;89;24.0
199777;155;90;76.0
199778;155;91;25.0
199779;155;92;7.0
199780;155;93;28.0
199781;155;94;11.0
199782;155;95;70.0
199783;155;96;76.0
199784;155;97;26.0
199785;155;98;38.0
199786;155;99;62.0
199787;155;100;56.0
199788;155;101;58.0
199789;155;102;19.0
199790;155;103;12.0
199791;155;104;4.0
199792;155;105;35.0
199793;155;106;57.0
199794;155;107;51.0
199795;155;108;34.0
199796;155;109;31.0
199797;155;110;26.0
199798;155;111;41.0
199799;155;112;47.0
199800;155;113;53.0
199801;155;114;67.0
199802;155;115;69.0
199803;155;116;74.0
199804;155;117;62.0
199805;155;118;86.0
199806;155;119;83.0
199807;155;120;92.0
199808;155;121;69.0
199809;155;122;66.0
199810;155;123;76.0
199811;155;124;72.0
199812;155;125;65.0
199813;155;126;62.0
199814;155;127;89.0
199815;155;128;91.0
199816;155;129;93.0
199817;155;130;103.0
199818;155;131;104.0
199819;155;132;108.0
199820;155;133;122.0
199821;155;134;106.0
199822;155;135;134.0
199823;155;136;142.0
199824;155;137;131.0
199825;155;138;171.0
199826;155;139;213.0
199827;155;140;161.0
199828;155;141;167.0
199829;155;142;177.0
199830;155;143;181.0
199831;155;144;186.0
199832;155;145;199.0
199833;155;146;208.0
199834;155;147;214.0
199835;155;148;223.0
199836;155;149;252.0
199837;155;150;90.0
199838;155;151;88.0
199839;155;152;87.0
199840;155;153;74.0
199841;155;154;37.0
199842;155;156;20.0
199843;155;157;18.0
199844;155;158;49.0
199845;155;159;58.0
199846;155;160;50.0
199847;155;161;43.0
199848;155;162;34.0
199849;155;163;29.0
199850;155;164;23.0
199851;155;165;11.0
199852;155;166;9.0
199853;155;167;13.0
199854;155;168;31.0
199855;155;169;39.0
199856;155;170;61.0
199857;155;171;59.0
199858;155;172;66.0
199859;155;173;54.0
199860;155;174;75.0
199861;155;175;18.0
199862;155;176;42.0
199863;155;177;37.0
199864;155;178;58.0
199865;155;179;70.0
199866;155;180;67.0
199867;155;181;81.0
199868;155;182;87.0
199869;155;183;96.0
199870;155;184;121.0
199871;155;185;108.0
199872;155;186;88.0
199873;155;187;90.0
199874;155;188;95.0
199875;155;189;58.0
199876;155;190;83.0
199877;155;191;73.0
199878;155;192;61.0
199879;156;79;73.0
199880;156;80;35.0
199881;156;81;97.0
199882;156;82;92.0
199883;156;83;100.0
199884;156;84;73.0
199885;156;85;72.0
199886;156;86;70.0
199887;156;87;61.0
199888;156;88;53.0
199889;156;89;40.0
199890;156;90;82.0
199891;156;91;33.0
199892;156;92;15.0
199893;156;93;20.0
199894;156;94;29.0
199895;156;95;81.0
199896;156;96;94.0
199897;156;97;33.0
199898;156;98;19.0
199899;156;99;52.0
199900;156;100;59.0
199901;156;101;74.0
199902;156;102;38.0
199903;156;103;28.0
199904;156;104;23.0
199905;156;105;54.0
199906;156;106;77.0
199907;156;107;69.0
199908;156;108;54.0
199909;156;109;51.0
199910;156;110;45.0
199911;156;111;61.0
199912;156;112;67.0
199913;156;113;73.0
199914;156;114;87.0
199915;156;115;90.0
199916;156;116;94.0
199917;156;117;82.0
199918;156;118;106.0
199919;156;119;103.0
199920;156;120;112.0
199921;156;121;88.0
199922;156;122;85.0
199923;156;123;94.0
199924;156;124;91.0
199925;156;125;82.0
199926;156;126;77.0
199927;156;127;103.0
199928;156;128;108.0
199929;156;129;111.0
199930;156;130;122.0
199931;156;131;123.0
199932;156;132;129.0
199933;156;133;142.0
199934;156;134;127.0
199935;156;135;154.0
199936;156;136;163.0
199937;156;137;151.0
199938;156;138;191.0
199939;156;139;233.0
199940;156;140;181.0
199941;156;141;188.0
199942;156;142;197.0
199943;156;143;201.0
199944;156;144;206.0
199945;156;145;220.0
199946;156;146;228.0
199947;156;147;234.0
199948;156;148;244.0
199949;156;149;272.0
199950;156;150;107.0
199951;156;151;87.0
199952;156;152;99.0
199953;156;153;81.0
199954;156;154;45.0
199955;156;155;20.0
199956;156;157;14.0
199957;156;158;43.0
199958;156;159;69.0
199959;156;160;63.0
199960;156;161;58.0
199961;156;162;48.0
199962;156;163;46.0
199963;156;164;42.0
199964;156;165;31.0
199965;156;166;29.0
199966;156;167;30.0
199967;156;168;36.0
199968;156;169;22.0
199969;156;170;54.0
199970;156;171;64.0
199971;156;172;80.0
199972;156;173;71.0
199973;156;174;95.0
199974;156;175;37.0
199975;156;176;62.0
199976;156;177;56.0
199977;156;178;78.0
199978;156;179;90.0
199979;156;180;86.0
199980;156;181;101.0
199981;156;182;107.0
199982;156;183;116.0
199983;156;184;141.0
199984;156;185;127.0
199985;156;186;107.0
199986;156;187;106.0
199987;156;188;112.0
199988;156;189;74.0
199989;156;190;101.0
199990;156;191;88.0
199991;156;192;81.0
199992;157;79;60.0
199993;157;80;26.0
199994;157;81;82.0
199995;157;82;77.0
199996;157;83;85.0
199997;157;84;59.0
199998;157;85;57.0
199999;157;86;55.0
200000;157;87;46.0
200001;157;88;40.0
200002;157;89;29.0
200003;157;90;67.0
200004;157;91;18.0
200005;157;92;19.0
200006;157;93;10.0
200007;157;94;22.0
200008;157;95;66.0
200009;157;96;81.0
200010;157;97;41.0
200011;157;98;32.0
200012;157;99;66.0
200013;157;100;70.0
200014;157;101;76.0
200015;157;102;37.0
200016;157;103;30.0
200017;157;104;21.0
200018;157;105;52.0
200019;157;106;70.0
200020;157;107;69.0
200021;157;108;49.0
200022;157;109;47.0
200023;157;110;43.0
200024;157;111;55.0
200025;157;112;59.0
200026;157;113;64.0
200027;157;114;84.0
200028;157;115;84.0
200029;157;116;87.0
200030;157;117;73.0
200031;157;118;97.0
200032;157;119;97.0
200033;157;120;107.0
200034;157;121;79.0
200035;157;122;74.0
200036;157;123;84.0
200037;157;124;79.0
200038;157;125;70.0
200039;157;126;64.0
200040;157;127;90.0
200041;157;128;95.0
200042;157;129;99.0
200043;157;130;111.0
200044;157;131;111.0
200045;157;132;120.0
200046;157;133;133.0
200047;157;134;120.0
200048;157;135;146.0
200049;157;136;155.0
200050;157;137;144.0
200051;157;138;185.0
200052;157;139;227.0
200053;157;140;174.0
200054;157;141;181.0
200055;157;142;191.0
200056;157;143;195.0
200057;157;144;199.0
200058;157;145;213.0
200059;157;146;222.0
200060;157;147;227.0
200061;157;148;237.0
200062;157;149;266.0
200063;157;150;95.0
200064;157;151;74.0
200065;157;152;84.0
200066;157;153;66.0
200067;157;154;31.0
200068;157;155;18.0
200069;157;156;14.0
200070;157;158;32.0
200071;157;159;55.0
200072;157;160;49.0
200073;157;161;45.0
200074;157;162;35.0
200075;157;163;35.0
200076;157;164;33.0
200077;157;165;25.0
200078;157;166;27.0
200079;157;167;31.0
200080;157;168;45.0
200081;157;169;37.0
200082;157;170;68.0
200083;157;171;74.0
200084;157;172;84.0
200085;157;173;72.0
200086;157;174;90.0
200087;157;175;36.0
200088;157;176;55.0
200089;157;177;55.0
200090;157;178;71.0
200091;157;179;80.0
200092;157;180;75.0
200093;157;181;95.0
200094;157;182;100.0
200095;157;183;111.0
200096;157;184;133.0
200097;157;185;116.0
200098;157;186;99.0
200099;157;187;93.0
200100;157;188;99.0
200101;157;189;61.0
200102;157;190;90.0
200103;157;191;74.0
200104;157;192;78.0
200105;158;79;30.0
200106;158;80;9.0
200107;158;81;69.0
200108;158;82;69.0
200109;158;83;79.0
200110;158;84;58.0
200111;158;85;52.0
200112;158;86;46.0
200113;158;87;44.0
200114;158;88;46.0
200115;158;89;47.0
200116;158;90;49.0
200117;158;91;30.0
200118;158;92;51.0
200119;158;93;23.0
200120;158;94;48.0
200121;158;95;58.0
200122;158;96;85.0
200123;158;97;73.0
200124;158;98;52.0
200125;158;99;93.0
200126;158;100;102.0
200127;158;101;106.0
200128;158;102;66.0
200129;158;103;61.0
200130;158;104;52.0
200131;158;105;80.0
200132;158;106;90.0
200133;158;107;97.0
200134;158;108;73.0
200135;158;109;74.0
200136;158;110;71.0
200137;158;111;76.0
200138;158;112;78.0
200139;158;113;80.0
200140;158;114;109.0
200141;158;115;105.0
200142;158;116;106.0
200143;158;117;88.0
200144;158;118;110.0
200145;158;119;116.0
200146;158;120;126.0
200147;158;121;94.0
200148;158;122;86.0
200149;158;123;94.0
200150;158;124;88.0
200151;158;125;76.0
200152;158;126;67.0
200153;158;127;86.0
200154;158;128;96.0
200155;158;129;105.0
200156;158;130;119.0
200157;158;131;116.0
200158;158;132;134.0
200159;158;133;147.0
200160;158;134;138.0
200161;158;135;160.0
200162;158;136;170.0
200163;158;137;161.0
200164;158;138;202.0
200165;158;139;244.0
200166;158;140;189.0
200167;158;141;196.0
200168;158;142;206.0
200169;158;143;210.0
200170;158;144;215.0
200171;158;145;229.0
200172;158;146;237.0
200173;158;147;243.0
200174;158;148;253.0
200175;158;149;282.0
200176;158;150;100.0
200177;158;151;45.0
200178;158;152;76.0
200179;158;153;51.0
200180;158;154;32.0
200181;158;155;49.0
200182;158;156;43.0
200183;158;157;32.0
200184;158;159;51.0
200185;158;160;49.0
200186;158;161;52.0
200187;158;162;45.0
200188;158;163;52.0
200189;158;164;54.0
200190;158;165;51.0
200191;158;166;56.0
200192;158;167;62.0
200193;158;168;77.0
200194;158;169;61.0
200195;158;170;97.0
200196;158;171;106.0
200197;158;172;115.0
200198;158;173;100.0
200199;158;174;111.0
200200;158;175;65.0
200201;158;176;75.0
200202;158;177;82.0
200203;158;178;91.0
200204;158;179;94.0
200205;158;180;85.0
200206;158;181;113.0
200207;158;182;118.0
200208;158;183;133.0
200209;158;184;147.0
200210;158;185;123.0
200211;158;186;112.0
200212;158;187;93.0
200213;158;188;100.0
200214;158;189;64.0
200215;158;190;97.0
200216;158;191;73.0
200217;158;192;102.0
200218;159;79;49.0
200219;159;80;57.0
200220;159;81;29.0
200221;159;82;22.0
200222;159;83;30.0
200223;159;84;8.0
200224;159;85;4.0
200225;159;86;9.0
200226;159;87;9.0
200227;159;88;19.0
200228;159;89;35.0
200229;159;90;26.0
200230;159;91;37.0
200231;159;92;64.0
200232;159;93;56.0
200233;159;94;48.0
200234;159;95;12.0
200235;159;96;35.0
200236;159;97;83.0
200237;159;98;87.0
200238;159;99;119.0
200239;159;100;111.0
200240;159;101;94.0
200241;159;102;62.0
200242;159;103;65.0
200243;159;104;58.0
200244;159;105;67.0
200245;159;106;58.0
200246;159;107;79.0
200247;159;108;54.0
200248;159;109;59.0
200249;159;110;62.0
200250;159;111;50.0
200251;159;112;47.0
200252;159;113;44.0
200253;159;114;82.0
200254;159;115;72.0
200255;159;116;68.0
200256;159;117;49.0
200257;159;118;65.0
200258;159;119;78.0
200259;159;120;87.0
200260;159;121;53.0
200261;159;122;43.0
200262;159;123;47.0
200263;159;124;41.0
200264;159;125;29.0
200265;159;126;18.0
200266;159;127;36.0
200267;159;128;45.0
200268;159;129;55.0
200269;159;130;70.0
200270;159;131;65.0
200271;159;132;88.0
200272;159;133;100.0
200273;159;134;96.0
200274;159;135;114.0
200275;159;136;124.0
200276;159;137;117.0
200277;159;138;157.0
200278;159;139;198.0
200279;159;140;143.0
200280;159;141;150.0
200281;159;142;159.0
200282;159;143;163.0
200283;159;144;168.0
200284;159;145;182.0
200285;159;146;191.0
200286;159;147;197.0
200287;159;148;206.0
200288;159;149;235.0
200289;159;150;49.0
200290;159;151;53.0
200291;159;152;29.0
200292;159;153;21.0
200293;159;154;24.0
200294;159;155;58.0
200295;159;156;69.0
200296;159;157;55.0
200297;159;158;51.0
200298;159;160;8.0
200299;159;161;18.0
200300;159;162;24.0
200301;159;163;32.0
200302;159;164;40.0
200303;159;165;49.0
200304;159;166;57.0
200305;159;167;64.0
200306;159;168;88.0
200307;159;169;92.0
200308;159;170;119.0
200309;159;171;114.0
200310;159;172;105.0
200311;159;173;84.0
200312;159;174;77.0
200313;159;175;61.0
200314;159;176;48.0
200315;159;177;67.0
200316;159;178;59.0
200317;159;179;51.0
200318;159;180;40.0
200319;159;181;74.0
200320;159;182;78.0
200321;159;183;98.0
200322;159;184;101.0
200323;159;185;73.0
200324;159;186;68.0
200325;159;187;41.0
200326;159;188;49.0
200327;159;189;17.0
200328;159;190;48.0
200329;159;191;22.0
200330;159;192;75.0
200331;160;79;52.0
200332;160;80;53.0
200333;160;81;37.0
200334;160;82;30.0
200335;160;83;37.0
200336;160;84;10.0
200337;160;85;11.0
200338;160;86;15.0
200339;160;87;6.0
200340;160;88;11.0
200341;160;89;27.0
200342;160;90;33.0
200343;160;91;30.0
200344;160;92;57.0
200345;160;93;51.0
200346;160;94;40.0
200347;160;95;20.0
200348;160;96;36.0
200349;160;97;75.0
200350;160;98;81.0
200351;160;99;112.0
200352;160;100;103.0
200353;160;101;87.0
200354;160;102;53.0
200355;160;103;57.0
200356;160;104;50.0
200357;160;105;59.0
200358;160;106;52.0
200359;160;107;72.0
200360;160;108;47.0
200361;160;109;51.0
200362;160;110;54.0
200363;160;111;43.0
200364;160;112;40.0
200365;160;113;39.0
200366;160;114;75.0
200367;160;115;66.0
200368;160;116;64.0
200369;160;117;44.0
200370;160;118;63.0
200371;160;119;73.0
200372;160;120;83.0
200373;160;121;49.0
200374;160;122;40.0
200375;160;123;45.0
200376;160;124;40.0
200377;160;125;27.0
200378;160;126;18.0
200379;160;127;41.0
200380;160;128;48.0
200381;160;129;56.0
200382;160;130;70.0
200383;160;131;67.0
200384;160;132;86.0
200385;160;133;99.0
200386;160;134;93.0
200387;160;135;112.0
200388;160;136;123.0
200389;160;137;115.0
200390;160;138;155.0
200391;160;139;197.0
200392;160;140;142.0
200393;160;141;148.0
200394;160;142;158.0
200395;160;143;162.0
200396;160;144;167.0
200397;160;145;181.0
200398;160;146;190.0
200399;160;147;196.0
200400;160;148;205.0
200401;160;149;234.0
200402;160;150;51.0
200403;160;151;58.0
200404;160;152;36.0
200405;160;153;28.0
200406;160;154;19.0
200407;160;155;50.0
200408;160;156;63.0
200409;160;157;49.0
200410;160;158;49.0
200411;160;159;8.0
200412;160;161;10.0
200413;160;162;16.0
200414;160;163;24.0
200415;160;164;32.0
200416;160;165;41.0
200417;160;166;49.0
200418;160;167;56.0
200419;160;168;80.0
200420;160;169;86.0
200421;160;170;111.0
200422;160;171;106.0
200423;160;172;97.0
200424;160;173;77.0
200425;160;174;71.0
200426;160;175;53.0
200427;160;176;41.0
200428;160;177;59.0
200429;160;178;53.0
200430;160;179;48.0
200431;160;180;37.0
200432;160;181;70.0
200433;160;182;74.0
200434;160;183;93.0
200435;160;184;100.0
200436;160;185;74.0
200437;160;186;66.0
200438;160;187;45.0
200439;160;188;52.0
200440;160;189;15.0
200441;160;190;48.0
200442;160;191;25.0
200443;160;192;69.0
200444;161;79;60.0
200445;161;80;55.0
200446;161;81;47.0
200447;161;82;38.0
200448;161;83;44.0
200449;161;84;16.0
200450;161;85;21.0
200451;161;86;25.0
200452;161;87;14.0
200453;161;88;6.0
200454;161;89;19.0
200455;161;90;43.0
200456;161;91;27.0
200457;161;92;50.0
200458;161;93;49.0
200459;161;94;33.0
200460;161;95;29.0
200461;161;96;36.0
200462;161;97;66.0
200463;161;98;77.0
200464;161;99;105.0
200465;161;100;93.0
200466;161;101;76.0
200467;161;102;44.0
200468;161;103;49.0
200469;161;104;42.0
200470;161;105;49.0
200471;161;106;43.0
200472;161;107;62.0
200473;161;108;37.0
200474;161;109;41.0
200475;161;110;44.0
200476;161;111;33.0
200477;161;112;31.0
200478;161;113;30.0
200479;161;114;66.0
200480;161;115;58.0
200481;161;116;56.0
200482;161;117;37.0
200483;161;118;58.0
200484;161;119;66.0
200485;161;120;76.0
200486;161;121;43.0
200487;161;122;35.0
200488;161;123;42.0
200489;161;124;36.0
200490;161;125;25.0
200491;161;126;19.0
200492;161;127;46.0
200493;161;128;50.0
200494;161;129;55.0
200495;161;130;68.0
200496;161;131;66.0
200497;161;132;82.0
200498;161;133;95.0
200499;161;134;87.0
200500;161;135;108.0
200501;161;136;118.0
200502;161;137;109.0
200503;161;138;150.0
200504;161;139;192.0
200505;161;140;137.0
200506;161;141;144.0
200507;161;142;154.0
200508;161;143;158.0
200509;161;144;163.0
200510;161;145;177.0
200511;161;146;185.0
200512;161;147;191.0
200513;161;148;201.0
200514;161;149;230.0
200515;161;150;50.0
200516;161;151;67.0
200517;161;152;44.0
200518;161;153;39.0
200519;161;154;19.0
200520;161;155;43.0
200521;161;156;58.0
200522;161;157;45.0
200523;161;158;52.0
200524;161;159;18.0
200525;161;160;10.0
200526;161;162;9.0
200527;161;163;15.0
200528;161;164;22.0
200529;161;165;33.0
200530;161;166;40.0
200531;161;167;47.0
200532;161;168;71.0
200533;161;169;80.0
200534;161;170;104.0
200535;161;171;96.0
200536;161;172;87.0
200537;161;173;66.0
200538;161;174;63.0
200539;161;175;43.0
200540;161;176;31.0
200541;161;177;49.0
200542;161;178;44.0
200543;161;179;42.0
200544;161;180;33.0
200545;161;181;63.0
200546;161;182;67.0
200547;161;183;85.0
200548;161;184;95.0
200549;161;185;73.0
200550;161;186;60.0
200551;161;187;48.0
200552;161;188;54.0
200553;161;189;15.0
200554;161;190;46.0
200555;161;191;30.0
200556;161;192;59.0
200557;162;79;58.0
200558;162;80;47.0
200559;162;81;54.0
200560;162;82;46.0
200561;162;83;53.0
200562;162;84;25.0
200563;162;85;27.0
200564;162;86;29.0
200565;162;87;17.0
200566;162;88;6.0
200567;162;89;11.0
200568;162;90;47.0
200569;162;91;19.0
200570;162;92;41.0
200571;162;93;40.0
200572;162;94;24.0
200573;162;95;36.0
200574;162;96;46.0
200575;162;97;58.0
200576;162;98;67.0
200577;162;99;96.0
200578;162;100;86.0
200579;162;101;73.0
200580;162;102;37.0
200581;162;103;41.0
200582;162;104;34.0
200583;162;105;45.0
200584;162;106;46.0
200585;162;107;59.0
200586;162;108;34.0
200587;162;109;37.0
200588;162;110;39.0
200589;162;111;32.0
200590;162;112;33.0
200591;162;113;35.0
200592;162;114;66.0
200593;162;115;60.0
200594;162;116;60.0
200595;162;117;42.0
200596;162;118;65.0
200597;162;119;70.0
200598;162;120;81.0
200599;162;121;49.0
200600;162;122;41.0
200601;162;123;50.0
200602;162;124;45.0
200603;162;125;34.0
200604;162;126;28.0
200605;162;127;55.0
200606;162;128;59.0
200607;162;129;64.0
200608;162;130;77.0
200609;162;131;75.0
200610;162;132;88.0
200611;162;133;102.0
200612;162;134;92.0
200613;162;135;115.0
200614;162;136;125.0
200615;162;137;115.0
200616;162;138;156.0
200617;162;139;198.0
200618;162;140;144.0
200619;162;141;151.0
200620;162;142;160.0
200621;162;143;165.0
200622;162;144;169.0
200623;162;145;183.0
200624;162;146;192.0
200625;162;147;198.0
200626;162;148;207.0
200627;162;149;237.0
200628;162;150;60.0
200629;162;151;67.0
200630;162;152;52.0
200631;162;153;43.0
200632;162;154;14.0
200633;162;155;34.0
200634;162;156;48.0
200635;162;157;35.0
200636;162;158;45.0
200637;162;159;24.0
200638;162;160;16.0
200639;162;161;9.0
200640;162;163;9.0
200641;162;164;16.0
200642;162;165;25.0
200643;162;166;32.0
200644;162;167;40.0
200645;162;168;63.0
200646;162;169;71.0
200647;162;170;95.0
200648;162;171;89.0
200649;162;172;83.0
200650;162;173;64.0
200651;162;174;66.0
200652;162;175;36.0
200653;162;176;32.0
200654;162;177;45.0
200655;162;178;47.0
200656;162;179;49.0
200657;162;180;41.0
200658;162;181;67.0
200659;162;182;72.0
200660;162;183;88.0
200661;162;184;102.0
200662;162;185;81.0
200663;162;186;67.0
200664;162;187;58.0
200665;162;188;63.0
200666;162;189;25.0
200667;162;190;55.0
200668;162;191;39.0
200669;162;192;60.0
200670;163;79;67.0
200671;163;80;52.0
200672;163;81;62.0
200673;163;82;53.0
200674;163;83;59.0
200675;163;84;31.0
200676;163;85;35.0
200677;163;86;38.0
200678;163;87;26.0
200679;163;88;14.0
200680;163;89;7.0
200681;163;90;56.0
200682;163;91;22.0
200683;163;92;36.0
200684;163;93;42.0
200685;163;94;19.0
200686;163;95;44.0
200687;163;96;47.0
200688;163;97;51.0
200689;163;98;66.0
200690;163;99;91.0
200691;163;100;78.0
200692;163;101;63.0
200693;163;102;29.0
200694;163;103;34.0
200695;163;104;28.0
200696;163;105;35.0
200697;163;106;38.0
200698;163;107;50.0
200699;163;108;24.0
200700;163;109;28.0
200701;163;110;29.0
200702;163;111;24.0
200703;163;112;26.0
200704;163;113;29.0
200705;163;114;58.0
200706;163;115;53.0
200707;163;116;54.0
200708;163;117;38.0
200709;163;118;61.0
200710;163;119;64.0
200711;163;120;74.0
200712;163;121;44.0
200713;163;122;39.0
200714;163;123;48.0
200715;163;124;44.0
200716;163;125;35.0
200717;163;126;32.0
200718;163;127;60.0
200719;163;128;62.0
200720;163;129;64.0
200721;163;130;76.0
200722;163;131;76.0
200723;163;132;85.0
200724;163;133;98.0
200725;163;134;87.0
200726;163;135;111.0
200727;163;136;121.0
200728;163;137;110.0
200729;163;138;151.0
200730;163;139;193.0
200731;163;140;139.0
200732;163;141;146.0
200733;163;142;156.0
200734;163;143;160.0
200735;163;144;165.0
200736;163;145;179.0
200737;163;146;188.0
200738;163;147;193.0
200739;163;148;203.0
200740;163;149;232.0
200741;163;150;61.0
200742;163;151;76.0
200743;163;152;59.0
200744;163;153;52.0
200745;163;154;22.0
200746;163;155;29.0
200747;163;156;46.0
200748;163;157;35.0
200749;163;158;52.0
200750;163;159;32.0
200751;163;160;24.0
200752;163;161;15.0
200753;163;162;9.0
200754;163;164;7.0
200755;163;165;18.0
200756;163;166;25.0
200757;163;167;32.0
200758;163;168;56.0
200759;163;169;68.0
200760;163;170;89.0
200761;163;171;81.0
200762;163;172;74.0
200763;163;173;54.0
200764;163;174;59.0
200765;163;175;28.0
200766;163;176;24.0
200767;163;177;36.0
200768;163;178;39.0
200769;163;179;45.0
200770;163;180;39.0
200771;163;181;61.0
200772;163;182;67.0
200773;163;183;81.0
200774;163;184;98.0
200775;163;185;81.0
200776;163;186;63.0
200777;163;187;61.0
200778;163;188;66.0
200779;163;189;29.0
200780;163;190;54.0
200781;163;191;44.0
200782;163;192;51.0
200783;164;79;72.0
200784;164;80;53.0
200785;164;81;69.0
200786;164;82;61.0
200787;164;83;66.0
200788;164;84;39.0
200789;164;85;43.0
200790;164;86;45.0
200791;164;87;33.0
200792;164;88;21.0
200793;164;89;7.0
200794;164;90;63.0
200795;164;91;23.0
200796;164;92;31.0
200797;164;93;41.0
200798;164;94;13.0
200799;164;95;52.0
200800;164;96;53.0
200801;164;97;44.0
200802;164;98;61.0
200803;164;99;84.0
200804;164;100;71.0
200805;164;101;57.0
200806;164;102;22.0
200807;164;103;27.0
200808;164;104;22.0
200809;164;105;29.0
200810;164;106;38.0
200811;164;107;45.0
200812;164;108;20.0
200813;164;109;22.0
200814;164;110;23.0
200815;164;111;22.0
200816;164;112;26.0
200817;164;113;31.0
200818;164;114;55.0
200819;164;115;52.0
200820;164;116;54.0
200821;164;117;40.0
200822;164;118;63.0
200823;164;119;64.0
200824;164;120;74.0
200825;164;121;46.0
200826;164;122;42.0
200827;164;123;52.0
200828;164;124;48.0
200829;164;125;41.0
200830;164;126;39.0
200831;164;127;66.0
200832;164;128;68.0
200833;164;129;69.0
200834;164;130;80.0
200835;164;131;81.0
200836;164;132;87.0
200837;164;133;100.0
200838;164;134;87.0
200839;164;135;113.0
200840;164;136;122.0
200841;164;137;111.0
200842;164;138;152.0
200843;164;139;194.0
200844;164;140;141.0
200845;164;141;147.0
200846;164;142;157.0
200847;164;143;161.0
200848;164;144;166.0
200849;164;145;180.0
200850;164;146;189.0
200851;164;147;194.0
200852;164;148;204.0
200853;164;149;233.0
200854;164;150;66.0
200855;164;151;82.0
200856;164;152;66.0
200857;164;153;59.0
200858;164;154;27.0
200859;164;155;23.0
200860;164;156;42.0
200861;164;157;33.0
200862;164;158;54.0
200863;164;159;40.0
200864;164;160;32.0
200865;164;161;22.0
200866;164;162;16.0
200867;164;163;7.0
200868;164;165;12.0
200869;164;166;18.0
200870;164;167;25.0
200871;164;168;49.0
200872;164;169;63.0
200873;164;170;82.0
200874;164;171;74.0
200875;164;172;67.0
200876;164;173;49.0
200877;164;174;58.0
200878;164;175;21.0
200879;164;176;22.0
200880;164;177;30.0
200881;164;178;39.0
200882;164;179;47.0
200883;164;180;43.0
200884;164;181;62.0
200885;164;182;67.0
200886;164;183;80.0
200887;164;184;100.0
200888;164;185;85.0
200889;164;186;65.0
200890;164;187;67.0
200891;164;188;72.0
200892;164;189;36.0
200893;164;190;59.0
200894;164;191;51.0
200895;164;192;48.0
200896;165;79;74.0
200897;165;80;49.0
200898;165;81;79.0
200899;165;82;71.0
200900;165;83;77.0
200901;165;84;50.0
200902;165;85;52.0
200903;165;86;54.0
200904;165;87;42.0
200905;165;88;30.0
200906;165;89;14.0
200907;165;90;70.0
200908;165;91;23.0
200909;165;92;18.0
200910;165;93;34.0
200911;165;94;4.0
200912;165;95;62.0
200913;165;96;65.0
200914;165;97;33.0
200915;165;98;50.0
200916;165;99;72.0
200917;165;100;61.0
200918;165;101;55.0
200919;165;102;15.0
200920;165;103;16.0
200921;165;104;10.0
200922;165;105;29.0
200923;165;106;46.0
200924;165;107;45.0
200925;165;108;24.0
200926;165;109;23.0
200927;165;110;20.0
200928;165;111;30.0
200929;165;112;35.0
200930;165;113;42.0
200931;165;114;59.0
200932;165;115;59.0
200933;165;116;63.0
200934;165;117;50.0
200935;165;118;74.0
200936;165;119;72.0
200937;165;120;82.0
200938;165;121;57.0
200939;165;122;54.0
200940;165;123;64.0
200941;165;124;60.0
200942;165;125;53.0
200943;165;126;51.0
200944;165;127;78.0
200945;165;128;80.0
200946;165;129;81.0
200947;165;130;91.0
200948;165;131;93.0
200949;165;132;97.0
200950;165;133;110.0
200951;165;134;96.0
200952;165;135;123.0
200953;165;136;131.0
200954;165;137;120.0
200955;165;138;160.0
200956;165;139;202.0
200957;165;140;150.0
200958;165;141;157.0
200959;165;142;166.0
200960;165;143;171.0
200961;165;144;175.0
200962;165;145;189.0
200963;165;146;198.0
200964;165;147;203.0
200965;165;148;213.0
200966;165;149;241.0
200967;165;150;78.0
200968;165;151;86.0
200969;165;152;77.0
200970;165;153;67.0
200971;165;154;32.0
200972;165;155;11.0
200973;165;156;31.0
200974;165;157;25.0
200975;165;158;51.0
200976;165;159;49.0
200977;165;160;41.0
200978;165;161;33.0
200979;165;162;25.0
200980;165;163;18.0
200981;165;164;12.0
